Word,Num,Frequence,Mut,Freedom_L,Freedom_R,Rep,Den,Bvid,Tname,View,Like,Danmaku,Reply,Coin,Share,Favorite,Length,Mark
韫茶捣,2,23,5.5,3.795,3.414,1,0.242,BV19K4y177SG,鍗曟満娓告垙,7341687,303239,4716,2556,90217,55675,98315,95,-1
韬浣,2,23,5.1,3.219,3.109,2,0.1,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,0
音乐,2,123,5.8,2.605,3.514,1,0.512,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,0
音乐,2,17,8.3,3.499,4.087,1,0.126,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,0
音乐,2,18,6.3,2.725,3.414,1,0.038,BV1Hs411N7BJ,鬼畜调教,1373958,49492,9791,1208,45094,29635,38983,478,0
音乐,2,28,5.2,2.503,4.593,2,0.031,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
顶风作案,4,112,7.7,4.365,4.457,4,0.768,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,1
项羽,2,109,6.2,5.165,5.519,2,0.383,BV1T4411f7yB,人力VOCALOID,3456514,142890,19232,6682,122239,10919,111403,264,1
顺利,2,38,7.4,2.047,4.396,3,0.254,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,0
顺拐,2,25,8.5,3.604,2.923,1,0.044,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
预言家,3,31,7.3,2.999,3.711,1,0.23,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,1
领袖,2,18,7.8,2.886,3.197,1,0.11,BV15W411i7dR,人力VOCALOID,2384323,33262,10365,4185,70770,21261,55689,164,0
领袖,2,20,9.7,2.784,3.509,1,0.031,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,0
颜值,2,19,7.7,3.321,3.003,2,0.081,BV1cE411477E,人力VOCALOID,1414859,134956,31453,9373,38864,8994,19883,221,1
颜色,2,20,6,3.522,3.784,1,0.171,BV1fK4y1h7q2,鬼畜调教,7379420,426793,14456,2250,125217,44095,122143,117,0
颜色,2,33,6.9,3.433,2.336,1,0.232,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,0
颜表立,3,45,8,3.575,3.292,2,0.303,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,1
风评被害,4,157,6,3.28,4.322,1,1.602,BV1vE41147bi,人力VOCALOID,2050540,218129,37575,9352,86092,9363,45110,98,1
风评被害,4,25,5.4,3.399,4.404,1,0.195,BV1Qg4y1z7uc,人力VOCALOID,1309760,87320,3287,1518,32143,13065,19206,128,1
风评被害,4,38,5.5,2.348,4.577,1,0.207,BV1Ua4y1v7up,人力VOCALOID,3008250,164276,9709,6745,38989,32884,28114,184,1
风评被害,4,51,6.7,2.97,3.754,4,0.074,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
风评被害,4,93,5.9,2.133,4.317,1,0.421,BV1cE411477E,人力VOCALOID,1414859,134956,31453,9373,38864,8994,19883,221,1
飞天小女警,5,22,7.3,3.659,3.641,1,0.039,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
飞机,2,22,6,3.75,3.823,1,0.173,BV1R4411c7zr,鬼畜剧场,1401039,45846,4503,420,6436,4690,18364,127,0
飞机,2,29,5.9,3.604,4.487,1,0.121,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,0
饕餮,2,23,7.7,3.675,3.638,1,0.192,BV1nt411M7Wk,鬼畜调教,1465881,117540,7199,2246,79013,16223,61333,120,-1
饭圈女孩,4,30,6.6,3.84,3.585,1,0.136,BV1cE411477E,人力VOCALOID,1414859,134956,31453,9373,38864,8994,19883,221,1
饭圈,2,31,8.8,2.835,3.497,2,0.035,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
饭圈,2,64,6.7,4.807,3.096,2,0.276,BV1cE411477E,人力VOCALOID,1414859,134956,31453,9373,38864,8994,19883,221,1
馒头,2,35,6.3,2.956,4.901,2,0.061,BV1Jt411r7yv,鬼畜调教,1735236,57209,10468,2474,70747,50549,42020,556,0
香菜,2,40,7.5,4.603,4.563,2,0.044,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
香蕉君祝我,5,34,5.4,3.146,2.946,1,0.239,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,-1
香蕉君,3,137,6.8,4.872,3.615,2,0.951,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,1
香蕉,2,340,5.7,4.051,2.318,5,1.768,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,0
马了顶大,4,18,5.4,3.572,3.948,1,0.032,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,1
马了顶大,4,19,5.7,3.932,3.426,1,0.021,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,1
马保国,3,45,5.5,4.284,4.652,2,0.319,BV13r4y1w7Lm,鬼畜剧场,4505498,288812,10366,2708,109452,105496,93799,138,1
马保国,3,53,5.5,4.414,4.902,2,0.333,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,1
马哥,2,141,5.1,5.319,4.801,2,0.157,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
马哥,2,33,5.4,4.514,4.041,1,0.058,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
马婷婷,3,52,6.2,4.888,4.732,2,0.058,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
马老师,3,139,5.5,4.899,5.628,1,0.891,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,1
马老师,3,22,6.8,3.369,3.936,1,0.034,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
马老师,3,29,5.1,3.814,3.004,1,0,BV1cf4y1q7bQ,鬼畜调教,1999319,118586,2958,1097,47135,32244,50233,109,1
马老师,3,47,5.5,4.101,5.036,2,0.333,BV13r4y1w7Lm,鬼畜剧场,4505498,288812,10366,2708,109452,105496,93799,138,1
马记炸鸡,4,41,5.1,2.013,2.599,1,0.562,BV1Cs411j7Fs,鬼畜调教,1150250,22603,2061,1128,24931,13490,27396,73,-1
马赛克,3,30,6.8,4.615,3.815,1,0.14,BV1e741157jr,人力VOCALOID,1684376,143509,6931,2766,107251,7457,34771,214,1
马飞,2,27,7.4,2.809,2.906,1,0.124,BV1KJ411w7dT,鬼畜调教,1358196,94423,23267,4401,63517,11021,37413,218,-1
驾到,2,139,6.7,2.258,4.555,2,0.212,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
骗吃骗喝,4,140,5.4,4.857,4.741,5,1.133,BV1nt411M7Wk,鬼畜调教,1465881,117540,7199,2246,79013,16223,61333,120,1
骗吃骗喝,4,32,5.5,4.601,4.438,1,0.026,BV1Yt411k74f,网络游戏,1011778,8155,2841,403,3366,779,3445,1230,1
骗吃骗喝,4,40,5.2,4.394,4.14,1,0.315,BV1R4411c7zr,鬼畜剧场,1401039,45846,4503,420,6436,4690,18364,127,1
骚猪,2,16,6.9,2.406,3,1,0.02,BV1Fb411F7Ti,网络游戏,1083704,3927,2506,1118,817,2804,2498,795,1
骚话,2,22,5.3,3.027,3.096,1,0.259,BV1Dx41197qc,鬼畜调教,1551867,56373,3275,1761,9184,11737,22094,85,-1
骞垮憡,2,225,5.5,4.807,5.848,3,0.995,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,0
骞插槢,2,29,6.3,2.685,4.72,1,0.132,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,0
骞村皯鏈変负,4,25,5.9,4.294,3.894,1,0.275,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,-1
高产,2,38,5.5,4.682,3.136,1,0.178,BV1e741157jr,人力VOCALOID,1684376,143509,6931,2766,107251,7457,34771,214,0
高级弹幕,4,113,5.6,4.68,3.401,1,1.395,BV1qs411b7zX,鬼畜调教,1306077,21374,7606,1398,19456,3612,26616,81,1
高级弹幕,4,19,6.8,2.715,3.616,1,0.194,BV1vE41147bi,人力VOCALOID,2050540,218129,37575,9352,86092,9363,45110,98,1
高级弹幕,4,29,5.5,3.644,3.65,1,0.274,BV14t411d7Kw,人力VOCALOID,1213873,31351,2879,807,22438,12495,23637,106,1
高级弹幕,4,44,7,4.726,3.732,1,0.326,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,1
高能,2,41,6.3,2.275,3.66,2,0.333,BV1FW411R7cH,人力VOCALOID,1822255,35136,5801,1130,16862,14170,23685,120,0
高能,2,57,6.4,3.228,4.857,2,0.063,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
鬼才,2,18,5.1,3.086,3.614,2,0.195,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,-1
鬼才,2,42,5.2,3.322,4.374,2,0.046,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
鬼才,2,46,6.2,2.571,4.768,2,0.186,BV1pz4y1Q7p2,人力VOCALOID,8236456,714805,19485,4107,623584,43208,306750,242,-1
鬼才,2,84,5.6,4.438,4.579,2,0.144,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
鬼才,2,91,5.8,2.054,4.342,1,0.583,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,-1
鬼来电,3,22,5.6,4.096,4.061,1,0.163,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,-1
鬼畜全明星,5,17,6.5,3.617,3.131,1,0.026,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
鬼畜区,3,35,6.4,4.126,2.222,1,0.299,BV1fK4y1h7q2,鬼畜调教,7379420,426793,14456,2250,125217,44095,122143,117,1
鬼畜区,3,62,7.4,4.8,5.035,2,0.092,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
鬼畜,2,16,6.2,3.875,2.75,1,0.028,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,1
鬼畜,2,169,7.4,5.852,4.156,3,0.252,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
鬼畜,2,17,6.3,3.287,3.808,1,0.233,BV1Cs411j7Fs,鬼畜调教,1150250,22603,2061,1128,24931,13490,27396,73,1
鬼畜,2,17,6.7,3.97,3.287,1,0.092,BV1Ua4y1v7up,人力VOCALOID,3008250,164276,9709,6745,38989,32884,28114,184,1
鬼畜,2,18,6.1,3.303,3.503,1,0.13,BV145411x7Bm,鬼畜调教,1915107,94114,3318,1397,11954,2926,9229,138,1
鬼畜,2,18,6.5,3.795,3.503,1,0.074,BV1pz4y1Q7p2,人力VOCALOID,8236456,714805,19485,4107,623584,43208,306750,242,1
鬼畜,2,21,6.4,3.844,4.071,1,0.087,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,1
鬼畜,2,21,7.8,3.654,3.361,1,0.214,BV1vE41147bi,人力VOCALOID,2050540,218129,37575,9352,86092,9363,45110,98,1
鬼畜,2,22,6.6,3.971,3.936,1,0.025,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,1
鬼畜,2,24,6,2.281,2.197,2,0.091,BV1Xg4y1q78q,人力VOCALOID,1367143,128463,9442,2825,67193,4041,15859,252,1
鬼畜,2,24,7.3,3.804,3.637,2,0.167,BV13r4y1w7Lm,鬼畜剧场,4505498,288812,10366,2708,109452,105496,93799,138,1
鬼畜,2,28,6.8,4.012,3.478,1,0.171,BV15W411i7dR,人力VOCALOID,2384323,33262,10365,4185,70770,21261,55689,164,1
鬼畜,2,28,7.5,4.093,4.182,1,0.207,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,1
鬼畜,2,29,8.1,2.201,2.604,2,0.128,BV1KJ411w7dT,鬼畜调教,1358196,94423,23267,4401,63517,11021,37413,218,1
鬼畜,2,33,5.4,4.658,4.248,2,0.065,BV1Hs411N7BJ,鬼畜调教,1373958,49492,9791,1208,45094,29635,38983,478,1
鬼畜,2,42,7.3,4.278,4.374,2,0.181,BV1cE411477E,人力VOCALOID,1414859,134956,31453,9373,38864,8994,19883,221,1
鬼畜,2,49,6.6,3.998,4.219,1,0.16,BV17t41187uZ,鬼畜调教,6512580,370555,33586,13707,368143,145025,246093,306,1
鬼畜,2,50,5.3,4.541,4.966,1,0.505,BV18J411D7Jf,音MAD,4341290,184409,7085,2693,18457,10334,90286,99,1
鬼畜,2,64,6.6,4.842,4.651,3,0.744,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,1
鬼畜,2,66,6.5,4.615,3.052,3,0.547,BV1fK4y1h7q2,鬼畜调教,7379420,426793,14456,2250,125217,44095,122143,117,1
魏无羡,3,83,6.2,4.57,4.86,3,0.348,BV1cE411477E,人力VOCALOID,1414859,134956,31453,9373,38864,8994,19883,221,-1
魔仙,2,25,5.5,4.023,3.233,1,0.044,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
魔动枪,3,18,6.5,3.642,3.684,1,0.032,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
魔法,2,17,6.1,3.572,2.375,1,0.03,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
魔法,2,19,5.6,2.397,3.432,2,0.017,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
魔道,2,33,6.6,4.514,4.006,3,0.127,BV1cE411477E,人力VOCALOID,1414859,134956,31453,9373,38864,8994,19883,221,-1
魔鬼,2,107,5.9,4.167,5.478,2,0.438,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,0
魔鬼,2,160,5.2,2.918,4.101,5,0.318,BV1Hs411N7BJ,鬼畜调教,1373958,49492,9791,1208,45094,29635,38983,478,0
魔鬼,2,18,6.2,3.53,3.948,1,0.084,BV1e741157jr,人力VOCALOID,1684376,143509,6931,2766,107251,7457,34771,214,0
魔鬼,2,20,6,2.323,2.766,1,0.065,BV17t41187uZ,鬼畜调教,6512580,370555,33586,13707,368143,145025,246093,306,0
魔鬼,2,21,5.9,2.874,3.749,1,0.083,BV1Xg4y1q78q,人力VOCALOID,1367143,128463,9442,2825,67193,4041,15859,252,0
魔鬼,2,26,7.1,2.977,3.624,2,0.185,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,0
魔鬼,2,30,5.3,3.774,4.548,2,0.242,BV1W4411H7EV,鬼畜调教,1479114,102072,3644,1331,59958,7672,49512,120,0
魔鬼,2,31,5.8,3.598,3.975,1,0.035,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
魔鬼,2,32,5.7,3.601,4.14,1,0.516,BV15K4y1v7Rf,鬼畜调教,1572372,65723,3664,2597,16047,15627,11931,62,0
魔鬼,2,52,6.4,3.564,3.989,1,0.634,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,0
魔鬼,2,81,5.5,4.006,4.551,1,0.143,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,0
鱼缸头,3,16,6.6,3.453,3.703,1,0.028,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
鲜烈之龙,4,36,5.7,4.337,4.67,1,0.371,BV1nW411p7u1,搞笑,2526029,42293,4615,1743,58254,25807,34824,97,-1
鲲鲲,2,38,7.4,3.985,4.321,1,0.057,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
鳌拜,2,42,6.5,3.072,4.067,2,0.187,BV1e741157jr,人力VOCALOID,1684376,143509,6931,2766,107251,7457,34771,214,-1
鳎目说,3,19,5.8,3.326,3.326,1,0.122,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,-1
鸡你太美,4,147,5.3,4.549,4.849,3,0.223,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
鸡哥威武,4,17,5.3,2.89,3.41,1,0.026,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
鸡哥排面,4,50,5.3,4.388,4.262,1,0.077,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
鸡哥驾到,4,17,5.2,3.455,3.287,1,0.026,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
鸡哥鸡哥,4,55,5.2,4.021,3.932,3,0.022,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
鸡王驾到,4,31,5.2,3.689,3.773,1,0.048,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
鹤壁,2,53,6.2,2.543,2.392,8,0.268,BV1M7411r7vb,鬼畜调教,3008999,145901,6581,2695,73206,45632,48418,97,-1
鹿晗,2,39,7,4.651,4.507,3,0.065,BV1Jt411r7yv,鬼畜调教,1735236,57209,10468,2474,70747,50549,42020,556,1
麻衣,2,133,5.9,2.411,4.241,6,1.543,BV1E7411h761,鬼畜调教,3180088,243471,12048,2508,125463,31706,111597,81,1
黄字,2,50,5.7,4.389,4.486,1,0.105,BV1Hs411N7BJ,鬼畜调教,1373958,49492,9791,1208,45094,29635,38983,478,-1
黄少天,3,170,5,4.463,5.323,1,2,BV1Dx41197qc,鬼畜调教,1551867,56373,3275,1761,9184,11737,22094,85,-1
黄色,2,20,5.4,3.061,2.171,1,0.171,BV1fK4y1h7q2,鬼畜调教,7379420,426793,14456,2250,125217,44095,122143,117,0
黑嫖客,3,15,5.7,3.323,2.74,1,0.101,BV1P4411N7N5,鬼畜调教,1262533,79509,3360,1099,61718,5663,47978,149,-1
黑豹走好,4,18,6.1,2.967,3.461,1,0.028,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
黑豹,2,55,7.3,4.385,3.693,1,0.084,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
黑镖客,3,25,5.9,3.673,4.084,2,0.161,BV1P4411N7N5,鬼畜调教,1262533,79509,3360,1099,61718,5663,47978,149,1
鼠标,2,36,6.4,2.102,3.795,1,0.045,BV1Fb411F7Ti,网络游戏,1083704,3927,2506,1118,817,2804,2498,795,-1
龙妈,2,22,5.6,4.005,3.841,1,0.025,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
龙鸣英语,4,17,5.4,3.735,3.97,1,0.031,BV1Jt411r7yv,鬼畜调教,1735236,57209,10468,2474,70747,50549,42020,556,-1
龙鸣,2,45,6.4,4.578,3.603,1,0.081,BV1Jt411r7yv,鬼畜调教,1735236,57209,10468,2474,70747,50549,42020,556,1
龟仙人,3,16,5.9,3.5,3.875,1,0.028,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
龟壳,2,35,6.9,3.835,3.789,1,0.062,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
00万助攻,5,24,5.4,2.077,2.916,1,0.078,BV17t41187uZ,鬼畜调教,6512580,370555,33586,13707,368143,145025,246093,306,-1
00万,3,41,5.2,2.445,2.411,1,0.134,BV17t41187uZ,鬼畜调教,6512580,370555,33586,13707,368143,145025,246093,306,-1
00万,3,49,5.8,2.766,3.698,2,0.308,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,-1
0,2,178,5.1,2.47,4.208,15,1.028,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,-1
0,2,18,6.2,2.525,3.081,3,0.04,BV1i7411A7yk,MMD路3D,3579963,160744,33254,19310,51097,86031,51423,253,-1
0,2,21,6.1,2.067,3.232,2,0.064,BV1T4411f7yB,人力VOCALOID,3456514,142890,19232,6682,122239,10919,111403,264,-1
0,2,263,5.7,3.016,3.006,6,0.118,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
0,2,29,5.6,2.538,2.904,3,0.179,BV1rE41177qz,搞笑,1358971,241235,33501,6113,160261,24746,64915,112,-1
0,2,31,5.3,2.381,2.971,3,0.159,BV15W411i7dR,人力VOCALOID,2384323,33262,10365,4185,70770,21261,55689,164,-1
0,2,54,5,2.003,2.656,12,0.11,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,-1
0,2,79,5.2,2.39,3.741,1,0.549,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,-1
0,3,85,5.3,2.352,2.378,3,0.103,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
00w,3,23,5.3,2.653,3.171,1,0.147,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,-1
75,3,28,6.2,3.82,3.696,3,0.183,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,-1
75,3,29,5.3,4.047,4.392,1,0.354,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,-1
10,2,24,5.4,2.142,3.57,1,0.189,BV1R4411c7zr,鬼畜剧场,1401039,45846,4503,420,6436,4690,18364,127,-1
100,3,17,5.7,3.382,3.617,2,0.099,BV1Ct411t7Ec,楝肩暅璋冩暀,2082100,99545,7376,2676,57331,16413,65890,151,-1
100,3,28,5.3,2.591,3.209,1,0.197,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,-1
11,2,120,5.5,3.206,2.5,4,0.098,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
12,2,20,5,4.122,2.319,1,0.187,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,-1
125鍊,4,20,5.7,3.246,2.728,1,0.22,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,-1
125,3,47,5.6,3.915,2.922,3,0.484,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,-1
125,3,61,5.4,4.948,3.914,1,0.744,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,-1
1314,4,34,5.6,2.558,3.293,2,0.04,BV1Fb411F7Ti,网络游戏,1083704,3927,2506,1118,817,2804,2498,795,-1
15,2,30,5.2,2.524,2.365,1,0.204,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,-1
2鍊,2,28,5.3,4.423,3.321,2,0.297,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,-1
20,2,26,5.5,3.483,3.171,2,0.162,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,-1
20,2,58,6.6,3.473,2.198,2,0.183,BV1KJ411w7dT,鬼畜调教,1358196,94423,23267,4401,63517,11021,37413,218,-1
20,2,87,5.5,3.742,3.864,2,0.465,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,-1
202,3,37,6.6,3.417,2.068,2,0.156,BV1KJ411w7dT,鬼畜调教,1358196,94423,23267,4401,63517,11021,37413,218,-1
2020,4,19,6.1,2.629,3.577,1,0.127,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,-1
227,3,18,5.3,3.261,3.17,3,0.143,BV1rE41177qz,搞笑,1358971,241235,33501,6113,160261,24746,64915,112,-1
227,3,21,7,3.361,2.249,1,0.032,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
233,3,18,5.3,4.059,2.816,1,0.198,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,-1
233,3,19,6,3.432,2.746,1,0.138,BV13r4y1w7Lm,鬼畜剧场,4505498,288812,10366,2708,109452,105496,93799,138,-1
233,3,21,6.1,3.975,4.202,1,0.038,BV1Jt411r7yv,鬼畜调教,1735236,57209,10468,2474,70747,50549,42020,556,-1
23333,5,61,5.2,3.721,2.152,1,0.281,BV1Jt411F7vW,搞笑,1447252,119401,10251,1634,83261,16011,44088,217,-1
23333,5,70,5.5,4.95,2.376,1,0.123,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
25,2,18,5,2.213,3.392,2,0.12,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,-1
29,2,18,5.7,3.948,2.06,1,0.198,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,-1
29,2,18,6.1,3.17,2.969,1,0.028,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
400,3,73,6.1,4.017,2.667,1,0.514,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,-1
400am,5,39,6.9,3.663,3.636,1,0.275,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,-1
47,2,135,6.5,5.155,5.124,4,0.22,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
47,2,30,6.8,4.374,3.99,4,0.028,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
50,2,19,5.1,3.281,3.366,2,0.051,BV1wb411A7rc,搞笑,2671992,75930,12355,4291,34050,13658,10306,352,-1
50,2,38,5.4,2.352,2.547,1,0.244,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,-1
50,2,79,5.4,3.359,4.532,2,0.549,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,-1
66,2,124,5.4,2.207,2.15,4,0.269,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,-1
66,2,57,5.7,2.449,2.322,5,0.231,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,-1
66,2,75,5.4,2.174,2.53,3,0.246,BV13r4y1w7Lm,鬼畜剧场,4505498,288812,10366,2708,109452,105496,93799,138,-1
666,3,106,5.7,2.402,2.512,2,0.212,BV1Jt411F7vW,搞笑,1447252,119401,10251,1634,83261,16011,44088,217,-1
666,3,33,5.1,2.364,2.22,3,0.029,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,-1
666,3,36,5.9,2.058,2.058,3,0.143,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,-1
666,3,43,5.3,2.577,2.991,2,0.203,BV13r4y1w7Lm,鬼畜剧场,4505498,288812,10366,2708,109452,105496,93799,138,-1
