Word,Num,Frequence,Mut,Freedom_L,Freedom_R,TF,IDF,TF-IDF,Mark,Rep,Den
摇摇,2,87,6.2,2.892,2.655,0.001160371,4.72933448,0.005487784,0,0.04,0.00013329778725673153
摇摆,2,117,8.3,4.988,5.543,0.001560499,4.601935144,0.007181317,0,0.08,0.0013329778725673154
腰带,2,1656,6.3,4.232,3.801,0.022087068,3.454494643,0.076299658,0,0.0,0.0
氧化,2,297,7.6,4.703,2.775,0.003961268,4.199600888,0.016635743,0,0.04,6.664889362836577e-05
养活,2,104,5.1,5.594,2.922,0.001387111,4.652627853,0.006453709,0,0.04,0.00013329778725673153
扬州,2,87,6.9,4.724,3.575,0.001160371,4.72933448,0.005487784,0,0.04,0.00026659557451346307
演员,2,520,6.4,5.393,6.03,0.006935553,3.956979428,0.027443839,0,0.04,0.00013329778725673153
演讲,2,112,5.5,4.586,5.449,0.001493811,4.620738708,0.006902512,0,0.0,0.0
眼睛,2,1842,5.9,4.113,6.586,0.024567862,3.408291816,0.083734442,0,0.04,0.004932018128499067
颜色,2,1062,5.6,4.901,5.722,0.014164533,3.647283887,0.051662072,0,0.04,0.00013329778725673153
研究,2,131,7.8,5.519,4.175,0.001747226,4.55324322,0.007955544,0,0.04,6.664889362836577e-05
严重,2,237,7.1,5.952,4.927,0.003161012,4.297240195,0.013583626,0,0.04,0.00026659557451346307
严禁,2,104,7.4,4.344,2.558,0.001387111,4.652627853,0.006453709,0,0.04,6.664889362836577e-05
严格,2,84,6.8,3.252,4.379,0.001120359,4.744398226,0.005315427,0,0.04,6.664889362836577e-05
亚洲,2,125,6.7,5.394,4.649,0.0016672,4.573446607,0.007624851,0,0.04,0.0016662223407091445
压力,2,340,5.6,3.922,5.793,0.004534784,4.141062773,0.018778827,0,0.0,0.0
训练,2,160,9.3,3.997,3.924,0.002134016,4.466991276,0.009532632,0,0.04,0.0013996267661956813
循环,2,1864,9.1,5.888,6.815,0.024861289,3.403138316,0.084606405,0,0.04,0.007931218341775527
学院,2,233,5.6,5.902,5.712,0.003107661,4.304601294,0.013377242,0,0.0,0.0
学校,2,712,6.2,5.485,6.717,0.009496372,3.820727622,0.036283051,0,0.0,0.0
学习,2,1209,6.3,5.437,5.868,0.01612516,3.591031781,0.057905962,0,0.0,0.0
选择,2,684,9.1,4.207,6.081,0.009122919,3.83812658,0.035014919,0,0.32,0.13643028525726472
漩涡,2,103,12.0,5.461,4.472,0.001373773,4.656783812,0.006397364,0,0.04,0.00026659557451346307
旋转,2,145,5.8,5.507,5.152,0.001933952,4.509464296,0.008721088,0,0.04,0.020261263663023193
宣传,2,169,6.4,5.763,4.97,0.002254055,4.44336823,0.010015595,0,0.04,0.0006664889362836577
需要,2,1135,5.9,5.723,6.915,0.015138178,3.61843882,0.054776569,0,0.04,0.0003998933617701946
休息,2,231,7.4,4.189,4.636,0.003080986,4.308329167,0.013273901,0,0.08,6.664889362836577e-05
兄弟,2,18356,7.1,3.673,2.66,0.244825011,2.410015444,0.590032057,0,0.12,0.04492135430551853
幸运,2,107,6.7,4.815,4.756,0.001427123,4.640393396,0.006622414,0,0.04,0.00026659557451346307
幸福,2,250,7.3,5.253,5.399,0.0033344,4.27414343,0.014251705,0,0.04,0.004332178085843775
兴奋,2,204,7.3,4.468,4.501,0.002720871,4.362063291,0.01186861,0,0.04,0.00033324446814182886
形象,2,458,7.7,3.052,3.673,0.006108621,4.012004466,0.024507816,0,0.04,0.00026659557451346307
形态,2,112,6.9,4.417,5.579,0.001493811,4.620738708,0.006902512,0,0.04,0.0007331378299120235
刑法,2,80,5.6,4.342,4.772,0.001067008,4.765332133,0.005084648,0,0.04,0.0001999466808850973
星际,2,175,5.6,3.602,3.299,0.00233408,4.428304484,0.010336018,0,0.0,0.0
信息,2,263,5.1,5.95,3.553,0.003507789,4.252213225,0.014915867,0,0.04,0.00033324446814182886
新闻,2,297,6.1,4.5,5.223,0.003961268,4.199600888,0.016635743,0,0.0,0.0
欣赏,2,108,7.5,4.959,5.352,0.001440461,4.636390654,0.00667854,0,0.04,0.0009330845107971208
心脏,2,407,6.4,4.121,4.677,0.005428404,4.063156989,0.022056457,0,0.04,0.0005331911490269261
心疼,2,1209,6.2,6.595,6.855,0.01612516,3.591031781,0.057905962,0,0.04,0.0001999466808850973
谢谢,2,5130,6.3,6.163,5.426,0.068421895,2.963615137,0.202776164,0,0.12,0.005798453745667822
效果,2,427,7.1,5.834,5.438,0.005695156,4.042373383,0.023021946,0,0.04,0.001466275659824047
消息,2,115,5.8,3.891,3.823,0.001533824,4.609359162,0.007069946,0,0.04,0.00013329778725673153
消失,2,501,6.8,4.694,5.554,0.006682138,3.973113435,0.026548893,0,0.04,0.0005331911490269261
消费,2,451,8.2,5.501,2.551,0.006015258,4.018678717,0.02417339,0,0.0,0.0
消毒,2,92,5.6,4.546,2.248,0.001227059,4.705334203,0.005773724,0,0.04,6.664889362836577e-05
消除,2,135,6.8,4.321,2.975,0.001800576,4.540278243,0.008175117,0,0.04,0.0004665422553985604
象征,2,523,8.5,2.811,2.623,0.006975566,3.954485865,0.027584775,0,0.04,0.00013329778725673153
享受,2,205,7.3,4.899,5.671,0.002734208,4.359949931,0.011921011,0,0.04,0.0004665422553985604
相遇,2,116,6.1,4.111,4.64,0.001547162,4.60563129,0.007125657,0,0.04,0.0004665422553985604
相信,2,627,5.8,5.007,4.621,0.008362676,3.875857508,0.032412541,0,0.08,0.0015995734470807784
羡慕,2,329,9.8,5.422,6.287,0.004388071,4.155303212,0.018233765,0,0.04,0.0005331911490269261
现状,2,83,5.2,5.209,5.364,0.001107021,4.749537866,0.005257838,0,0.04,0.005265262596640895
现在,2,4704,5.3,6.087,6.782,0.062740077,3.001257524,0.188299128,0,0.08,0.012463343108504398
现场,2,2362,6.0,3.601,6.659,0.031503414,3.30035343,0.103972402,0,0.04,0.0016662223407091445
显示,2,97,6.7,4.861,3.128,0.001293747,4.682591076,0.00605809,0,0.04,0.0005331911490269261
鲜艳,2,196,10.2,3.643,3.878,0.00261417,4.379350926,0.011448367,0,0.0,0.0
掀起,2,138,6.5,4.921,2.342,0.001840589,4.530802351,0.008339345,0,0.04,0.0001999466808850973
先锋,2,104,6.4,3.826,5.403,0.001387111,4.652627853,0.006453709,0,0.04,0.0013329778725673154
峡谷,2,126,9.9,5.399,5.071,0.001680538,4.570013431,0.00768008,0,0.04,0.0005331911490269261
细节,2,505,7.8,6.154,5.866,0.006735489,3.969666635,0.026737645,0,0.04,0.0010663822980538523
细胞,2,189,9.5,4.554,5.864,0.002520807,4.395063551,0.011079105,0,0.04,0.001199680085310584
系统,2,129,6.0,5.057,4.191,0.001720551,4.559873799,0.007845493,0,0.04,0.0001999466808850973
系列,2,2616,7.6,6.35,7.603,0.034891165,3.256013429,0.113606102,0,0.08,0.012529992002132765
喜欢,2,4836,6.5,5.615,6.854,0.06450064,2.989241064,0.192807962,0,0.08,0.011530258597707278
媳妇,2,150,10.1,4.263,5.272,0.00200064,4.494840204,0.008992558,0,0.04,0.0001999466808850973
习惯,2,285,9.0,4.048,5.409,0.003801216,4.217451119,0.016031444,0,0.04,0.0007331378299120235
嘻嘻,2,3597,8.4,2.308,2.319,0.047975352,3.117755993,0.149575442,0,0.92,0.0022660623833644362
昔日,2,82,6.8,4.293,2.878,0.001093683,4.754739059,0.005200179,0,0.0,0.0
希望,2,1550,8.7,6.031,6.583,0.020673282,3.483205354,0.072009287,0,0.04,0.0018661690215942416
西瓜,2,235,5.5,5.16,4.771,0.003134336,4.300905149,0.013480483,0,0.08,0.1500933084510797
物理,2,2438,7.0,6.52,6.182,0.032517072,3.286605351,0.106870783,0,0.04,0.0013329778725673154
舞台,2,359,6.8,2.492,4.397,0.004788199,4.117514651,0.019715479,0,0.08,0.001466275659824047
舞蹈,2,227,8.6,4.757,5.573,0.003027636,4.315882305,0.013066919,0,0.08,0.016462276726206343
侮辱,2,355,10.6,5.508,5.753,0.004734848,4.122367154,0.019518784,0,0.04,0.0004665422553985604
无限,2,1226,5.9,6.724,5.657,0.016351899,3.584972589,0.058621111,0,0.04,0.012396694214876033
无聊,2,521,5.4,4.315,3.753,0.00694889,3.956146649,0.027490829,0,0.04,0.0010663822980538523
无辜,2,335,6.3,4.13,3.613,0.004468096,4.147477874,0.018531331,0,0.04,0.0027992535323913626
呜呜,2,3627,8.3,2.674,2.776,0.04837548,3.114149873,0.150648495,0,0.84,0.0009997334044254864
问题,2,1226,7.7,4.621,6.142,0.016351899,3.584972589,0.058621111,0,0.04,0.0009997334044254864
稳定,2,166,5.1,3.174,2.623,0.002214042,4.451100681,0.009854923,0,0.48,0.06178352439349506
温州,2,81,6.0,3.468,3.835,0.001080346,4.760003299,0.005142449,0,0.04,0.00013329778725673153
温柔,2,694,9.4,3.188,3.296,0.009256295,3.831832347,0.035468572,0,0.04,0.0004665422553985604
温暖,2,150,8.0,3.837,4.384,0.00200064,4.494840204,0.008992558,0,0.04,0.004065582511330312
味儿,2,849,5.4,2.988,3.569,0.011323624,3.744398226,0.042400156,0,0.04,0.0036656891495601175
味道,2,800,5.1,2.753,5.998,0.010670081,3.770184636,0.040228176,0,0.04,0.004798720341242336
位置,2,218,7.1,3.896,5.939,0.002907597,4.333373037,0.012599703,0,0.04,0.000599840042655292
委员,2,222,7.0,3.478,5.216,0.002960948,4.325512289,0.012807615,0,0.04,0.0001999466808850973
委屈,2,131,9.3,5.206,4.519,0.001747226,4.55324322,0.007955544,0,0.04,6.664889362836577e-05
尾巴,2,163,5.5,4.458,5.186,0.002174029,4.458973304,0.009693937,0,0.0,0.0
微微,2,135,7.2,4.458,2.542,0.001800576,4.540278243,0.008175117,0,0.0,0.0
危险,2,332,7.4,6.285,5.04,0.004428084,4.151372918,0.018382627,0,0.04,0.00013329778725673153
忘记,2,2405,7.4,5.221,2.768,0.032076931,3.292521529,0.105613987,0,0.04,0.0021994134897360706
网络,2,220,9.1,5.863,5.268,0.002934272,4.329424878,0.012703711,0,0.04,0.00026659557451346307
万岁,2,2169,6.1,4.723,5.406,0.028929257,3.337357418,0.096547272,0,0.36,0.0013996267661956813
玩意,2,945,5.0,2.884,5.176,0.012604033,3.697926015,0.046608783,0,0.04,0.002932551319648094
完毕,2,259,5.4,3.786,5.439,0.003454439,4.258843804,0.014711915,0,0.04,0.001466275659824047
娃娃,2,131,6.0,5.346,4.734,0.001747226,4.55324322,0.007955544,0,0.04,0.00013329778725673153
退出,2,2000,6.0,6.244,2.4,0.026675203,3.372570063,0.08996399,0,0.04,0.0012663289789389496
推荐,2,663,9.7,6.207,5.67,0.00884283,3.851649072,0.034059477,0,0.04,0.002066115702479339
团长,2,1424,6.5,5.981,5.538,0.018992744,3.520002287,0.066854504,0,0.0,0.0
土豆,2,148,5.5,3.851,4.07,0.001973965,4.500630883,0.008884088,0,0.92,0.18528392428685683
屠杀,2,104,6.8,4.358,4.397,0.001387111,4.652627853,0.006453709,0,0.0,0.0
突然,2,3265,7.4,7.109,6.846,0.043547268,3.159800971,0.137600701,0,0.04,0.0038656358304452144
突破,2,106,5.3,5.673,4.814,0.001413786,4.644433374,0.006566234,0,0.04,0.004132231404958678
透视,2,84,5.3,5.061,4.837,0.001120359,4.744398226,0.005315427,0,0.0,0.0
投票,2,105,6.3,5.577,4.597,0.001400448,4.648511286,0.006509999,0,0.0,0.0
投降,2,140,5.1,4.362,4.835,0.001867264,4.524598039,0.00844862,0,0.04,0.00013329778725673153
偷偷,2,244,7.1,5.626,4.864,0.003254375,4.284651067,0.01394386,0,0.04,0.00026659557451346307
痛苦,2,384,5.7,5.532,4.86,0.005121639,4.088356422,0.020939085,0,0.04,0.0004665422553985604
童年,2,2777,6.4,4.319,6.152,0.037038519,3.23008491,0.119637561,0,0.04,0.00013329778725673153
通知,2,616,6.3,2.159,2.223,0.008215962,3.883531988,0.031906953,0,0.04,0.000599840042655292
停止,2,285,5.8,4.259,5.409,0.003801216,4.217451119,0.016031444,0,0.04,0.000599840042655292
跳跃,2,90,7.3,3.448,3.816,0.001200384,4.714775759,0.005659542,0,0.04,0.001466275659824047
跳舞,2,302,6.0,5.954,5.279,0.004027956,4.192374523,0.016886698,0,0.08,0.012463343108504398
条件,2,88,5.7,4.079,4.21,0.001173709,4.724427145,0.005545102,0,0.04,6.664889362836577e-05
挑战,2,470,6.6,5.104,6.487,0.006268673,4.000796245,0.025079682,0,0.08,0.005465209277525993
天津,2,409,5.5,5.027,3.922,0.005455079,4.061033295,0.022153257,0,0.04,0.0001999466808850973
天皇,2,3123,5.1,7.544,6.143,0.041653329,3.179106126,0.132420354,0,0.04,0.0003998933617701946
体育,2,123,5.4,5.886,3.069,0.001640525,4.580395467,0.007514253,0,0.04,0.0003998933617701946
体验,2,460,6.3,4.333,5.229,0.006135297,4.010116226,0.024603253,0,0.04,0.0022660623833644362
提醒,2,320,7.0,5.1,3.474,0.004268032,4.167312119,0.017786223,0,0.04,0.00033324446814182886
提示,2,385,6.2,3.596,2.015,0.005134977,4.087229847,0.020987829,0,0.04,0.000866435617168755
提前,2,1758,5.5,6.132,4.832,0.023447503,3.428551312,0.080390968,0,0.04,0.005998400426552919
特殊,2,94,8.0,5.091,4.187,0.001253735,4.696093546,0.005887655,0,0.04,6.664889362836577e-05
讨厌,2,302,10.4,5.222,5.814,0.004027956,4.192374523,0.016886698,0,0.0,0.0
逃跑,2,124,6.8,3.569,2.943,0.001653863,4.576907139,0.007569575,0,0.04,0.00033324446814182886
螳螂,2,314,10.9,5.505,5.493,0.004188007,4.175506598,0.01748705,0,0.04,0.0009997334044254864
堂堂,2,192,6.0,2.869,5.331,0.002560819,4.388259843,0.011237541,0,0.04,6.664889362836577e-05
探索,2,82,7.7,2.729,2.698,0.001093683,4.754739059,0.005200179,0,0.04,6.664889362836577e-05
台湾,2,81,8.5,5.117,4.399,0.001080346,4.760003299,0.005142449,0,0.04,0.0004665422553985604
台词,2,535,5.6,5.174,6.494,0.007135617,3.944652362,0.028147527,0,0.0,0.0
所以,2,1859,5.7,4.604,5.813,0.024794601,3.404304207,0.084408364,0,0.04,0.0010663822980538523
所谓,2,227,7.7,3.242,4.956,0.003027636,4.315882305,0.013066919,0,0.04,6.664889362836577e-05
岁月,2,156,5.5,3.873,5.129,0.002080666,4.477917499,0.00931705,0,0.0,0.0
随便,2,503,7.7,4.483,4.381,0.006708813,3.971386615,0.026643292,0,0.04,0.0004665422553985604
虽然,2,897,7.4,5.424,5.572,0.011963828,3.720540815,0.044511912,0,0.04,0.001199680085310584
塑料,2,111,10.4,5.305,3.407,0.001480474,4.624599129,0.006846598,0,0.04,6.664889362836577e-05
宿舍,2,198,10.0,4.6,5.556,0.002640845,4.374964075,0.011553602,0,0.04,0.015062649960010666
速度,2,479,5.6,4.902,6.715,0.006388711,3.992575914,0.025507414,0,0.04,0.0015995734470807784
素质,2,938,6.4,6.48,4.315,0.01251067,3.701151559,0.046303886,0,0.04,0.00033324446814182886
素材,2,1383,7.1,5.354,5.984,0.018445903,3.532681062,0.065163491,0,0.04,0.0003998933617701946
苏州,2,144,5.1,4.716,4.396,0.001920615,4.512449149,0.008666676,0,0.0,0.0
苏联,2,309,5.6,5.969,4.252,0.004121319,4.182455458,0.017237232,0,0.28,0.1522260730471874
搜索,2,134,8.4,5.635,3.948,0.001787239,4.543483383,0.008120289,0,0.04,0.00013329778725673153
松鼠,2,219,6.9,5.513,6.089,0.002920935,4.331394471,0.01265172,0,0.0,0.0
四川,2,782,5.5,4.796,3.054,0.010430004,3.78005539,0.039425994,0,0.0,0.0
死亡,2,1997,5.6,6.726,5.836,0.02663519,3.373221668,0.0898464,0,0.48,0.025393228472407357
思念,2,115,5.5,3.027,3.331,0.001533824,4.609359162,0.007069946,0,0.04,0.00013329778725673153
说话,2,1099,5.2,5.91,6.147,0.014658024,3.632424467,0.053244165,0,0.04,0.0006664889362836577
瞬间,2,767,6.2,6.437,5.91,0.01022994,3.788455932,0.038755678,0,0.04,0.0011330311916822181
顺利,2,437,5.2,3.413,5.479,0.005828532,4.032343041,0.02350264,0,0.04,0.0004665422553985604
顺便,2,164,7.0,2.841,5.586,0.002187367,4.456333207,0.009747635,0,0.04,6.664889362836577e-05
睡觉,2,558,6.8,5.581,5.806,0.007442382,3.926405344,0.029221807,0,0.04,0.0024660090642495336
水泥,2,151,6.7,5.367,3.283,0.002013978,4.491973564,0.009046735,0,0.04,0.0004665422553985604
水晶,2,175,7.4,4.186,4.717,0.00233408,4.428304484,0.010336018,0,0.04,6.664889362836577e-05
水果,2,261,5.4,4.376,3.744,0.003481114,4.25551586,0.014813936,0,0.04,0.00026659557451346307
双重,2,344,5.4,5.845,4.321,0.004588135,4.135998057,0.018976517,0,0.04,0.00013329778725673153
数学,2,3611,6.1,4.517,6.208,0.048162079,3.11606941,0.15007638,0,0.0,0.0
属于,2,335,6.3,3.825,3.906,0.004468096,4.147477874,0.018531331,0,0.04,0.0007997867235403892
暑假,2,138,8.4,5.054,5.373,0.001840589,4.530802351,0.008339345,0,0.04,0.00033324446814182886
熟悉,2,662,9.9,5.526,2.337,0.008829492,3.852303623,0.034013884,0,0.08,0.0013329778725673154
熟练,2,161,7.8,4.002,4.015,0.002147354,4.464302137,0.009586436,0,0.04,0.0004665422553985604
输出,2,306,5.0,4.66,5.83,0.004081306,4.186678776,0.017087117,0,0.44,0.09270861103705678
舒适,2,267,7.9,3.635,6.315,0.00356114,4.245682358,0.015119467,0,0.04,0.0007997867235403892
舒服,2,1651,8.1,6.285,5.849,0.02202038,3.455807109,0.076098185,0,0.08,0.004198880298587043
叔叔,2,501,7.9,5.986,5.882,0.006682138,3.973113435,0.026548893,0,0.04,0.0003998933617701946
书记,2,217,5.6,5.627,5.669,0.002894259,4.335360658,0.012547659,0,0.04,0.0001999466808850973
首领,2,107,5.6,5.222,4.575,0.001427123,4.640393396,0.006622414,0,0.0,0.0
收拾,2,119,7.9,3.782,4.346,0.001587175,4.594635906,0.007292489,0,0.08,6.664889362836577e-05
收购,2,151,7.8,4.898,4.263,0.002013978,4.491973564,0.009046735,0,0.04,6.664889362836577e-05
收到,2,2214,5.2,7.001,7.062,0.029529449,3.328443421,0.098287102,0,0.04,0.00033324446814182886
收藏,2,1019,7.3,6.029,5.542,0.013591016,3.66521698,0.049814022,0,0.08,0.0027992535323913626
适合,2,229,6.2,5.124,6.541,0.003054311,4.312089316,0.013170461,0,0.04,0.0004665422553985604
试图,2,100,5.8,5.433,3.367,0.00133376,4.669495778,0.006227987,0,0.04,0.00033324446814182886
事情,2,619,5.2,3.11,5.817,0.008255975,3.881425462,0.032044953,0,0.04,0.00026659557451346307
事件,2,183,6.1,4.818,5.994,0.002440781,4.408999329,0.010761402,0,0.04,0.0001999466808850973
势力,2,317,6.1,2.148,5.307,0.00422802,4.171390032,0.017636719,0,0.04,0.00026659557451346307
似乎,2,84,7.1,4.128,4.903,0.001120359,4.744398226,0.005315427,0,0.04,6.664889362836577e-05
市场,2,128,5.5,4.203,5.984,0.001707213,4.563227441,0.007790401,0,0.04,0.0013329778725673154
世界,2,8655,7.1,4.245,7.254,0.11543694,2.736499904,0.315893175,0,0.04,0.04332178085843775
世纪,2,279,5.9,4.588,6.247,0.003721191,4.22665912,0.015728205,0,0.04,0.0007331378299120235
使用,2,425,5.3,5.841,5.42,0.005668481,4.044407553,0.022925646,0,0.04,0.0045321247667288725
使命,2,756,6.5,2.766,3.984,0.010083227,3.794721272,0.038263035,0,0.04,0.00033324446814182886
史诗,2,227,6.6,5.977,4.437,0.003027636,4.315882305,0.013066919,0,0.04,0.00026659557451346307
食用,2,979,5.2,3.797,5.157,0.013057512,3.682591076,0.048085476,0,0.04,0.0036656891495601175
实验,2,246,6.2,5.998,4.874,0.00328105,4.281120198,0.014046569,0,0.04,0.001199680085310584
实惠,2,126,6.4,3.098,4.455,0.001680538,4.570013431,0.00768008,0,0.0,0.0
实话,2,702,5.1,2.61,4.624,0.009362996,3.826861827,0.035830893,0,0.04,0.00346574246867502
时候,2,3734,6.9,2.424,6.728,0.049802603,3.101526546,0.154464097,0,0.04,0.013263129832044787
时光,2,2186,5.4,2.563,4.098,0.029155997,3.333968369,0.09720517,0,0.04,0.0006664889362836577
时代,2,7524,6.4,6.66,3.86,0.100352113,2.797310647,0.280716033,0,0.12,0.057384697414022925
石灰,2,1240,7.9,3.757,5.948,0.016538626,3.58004537,0.05920903,0,0.04,0.00013329778725673153
十足,2,106,5.1,3.118,4.892,0.001413786,4.644433374,0.006566234,0,0.04,0.00026659557451346307
十七,2,318,5.4,4.634,2.622,0.004241357,4.170026469,0.017686572,0,0.04,0.00033324446814182886
施工,2,295,7.5,4.051,4.309,0.003934592,4.202525441,0.016535225,0,0.04,0.00026659557451346307
师傅,2,364,6.9,5.953,4.613,0.004854887,4.111524287,0.019960985,0,0.04,0.0007997867235403892
失望,2,150,5.2,3.369,4.254,0.00200064,4.494840204,0.008992558,0,0.04,0.00013329778725673153
声音,2,3312,5.7,4.293,6.181,0.044174136,3.153595716,0.139307365,0,0.04,0.0007997867235403892
升级,2,103,5.2,5.476,5.008,0.001373773,4.656783812,0.006397364,0,0.08,0.0006664889362836577
升华,2,719,7.2,6.17,3.741,0.009589735,3.816484655,0.036599078,0,0.04,0.0001999466808850973
甚至,2,210,6.6,4.552,5.064,0.002800896,4.349534696,0.012182596,0,0.04,0.00033324446814182886
审判,2,227,9.9,4.385,3.892,0.003027636,4.315882305,0.013066919,0,0.04,0.00173287123433751
沈阳,2,259,8.3,4.82,4.597,0.003454439,4.258843804,0.014711915,0,0.0,0.0
神仙,2,1640,5.3,6.498,6.081,0.021873666,3.458708571,0.075654637,0,0.12,0.007931218341775527
什么,2,24201,6.3,5.468,7.062,0.322783291,2.289965895,0.739162727,0,0.08,0.04312183417755265
深圳,2,293,9.2,5.329,4.789,0.003907917,4.205469821,0.016434628,0,0.0,0.0
深渊,2,352,8.9,5.061,5.762,0.004694836,4.126042446,0.019371091,0,0.08,0.00173287123433751
深夜,2,91,5.1,4.745,4.762,0.001213722,4.710029324,0.005716665,0,0.04,0.003532391362303386
深深,2,94,5.9,3.31,3.348,0.001253735,4.696093546,0.005887655,0,0.04,0.0001999466808850973
绅士,2,298,8.6,4.38,4.759,0.003974605,4.198145963,0.016685973,0,0.0,0.0
身份,2,160,6.3,4.023,4.979,0.002134016,4.466991276,0.009532632,0,0.04,0.0001999466808850973
申请,2,99,7.5,5.198,3.707,0.001320423,4.673817152,0.006171413,0,0.04,0.000599840042655292
社会,2,1539,6.9,6.102,5.873,0.020526569,3.486296431,0.071561703,0,0.04,0.002332711276992802
善良,2,415,7.7,5.364,5.326,0.005535105,4.054723821,0.02244332,0,0.04,0.0001999466808850973
陕西,2,383,7.8,4.232,2.47,0.005108301,4.089485927,0.020890326,0,0.0,0.0
闪闪,2,492,6.3,4.219,4.631,0.0065621,3.980970232,0.026123524,0,0.04,0.00013329778725673153
闪电,2,414,5.2,5.948,3.846,0.005521767,4.055769055,0.022395012,0,0.04,0.0036656891495601175
山东,2,1518,6.1,5.241,3.907,0.020246479,3.492259378,0.070705956,0,0.04,0.00033324446814182886
厦门,2,130,7.9,5.219,4.828,0.001733888,4.556545856,0.007900541,0,0.04,6.664889362836577e-05
沙漠,2,149,8.9,4.624,5.565,0.001987303,4.497725893,0.008938342,0,0.0,0.0
森林,2,153,6.4,3.278,5.292,0.002040653,4.486296431,0.009154974,0,0.04,0.00033324446814182886
嫂子,2,89,5.7,4.862,2.922,0.001187047,4.719574642,0.005602355,0,0.0,0.0
嗓子,2,105,5.9,4.442,5.278,0.001400448,4.648511286,0.006509999,0,0.0,0.0
软件,2,152,8.7,4.726,5.395,0.002027315,4.489125721,0.009100874,0,0.0,0.0
儒家,2,529,5.7,5.054,5.602,0.007055591,3.949541282,0.027866348,0,0.0,0.0
如果,2,1250,6.2,6.218,5.829,0.016672002,3.576559842,0.059628412,0,0.12,0.0013329778725673154
容易,2,785,7.6,2.3,5.903,0.010470017,3.778394606,0.039559856,0,0.04,0.0005331911490269261
荣誉,2,88,8.7,3.963,2.942,0.001173709,4.724427145,0.005545102,0,0.0,0.0
日常,2,955,6.0,7.007,6.279,0.012737409,3.693359259,0.047043829,0,0.04,0.00613169821380965
任务,2,529,8.7,4.227,4.475,0.007055591,3.949541282,0.027866348,0,0.08,0.001999466808850973
任何,2,225,5.9,5.24,5.037,0.00300096,4.319708713,0.012963274,0,0.04,0.00026659557451346307
认识,2,899,8.0,3.275,5.485,0.011990504,3.719574642,0.044599573,0,0.04,0.0005331911490269261
忍住,2,212,6.1,3.131,4.477,0.002827571,4.345437548,0.012287035,0,0.04,0.00173287123433751
热血,2,1041,7.5,5.54,4.779,0.013884443,3.655949433,0.050760822,0,0.04,0.0010663822980538523
