Word,Num,Frequence,Mut,Freedom_L,Freedom_R,Rep,Den,Mark
枪凛,2,26,6,2.911,2.607,0.021276596,0.012248307,-1
都行,2,45,5.9,3.608,3.707,0.021276596,0.021156166,-1
弹幕,2,20,7.3,3.922,4.222,0.021276596,0.009464601,1
剑式,2,42,5.9,2.011,2.536,0.021276596,0.019764313,-1
小太阳,3,39,5.9,3.093,3.691,0.021276596,0.01837246,-1
有用,2,20,5.3,2.071,3.784,0.021276596,0.009464601,0
板鸭,2,35,5.9,2.477,3.389,0.021276596,0.016516656,-1
东西,2,20,6.4,2.119,4.022,0.021276596,0.009464601,0
poi,3,37,5.9,2.234,3.849,0.021276596,0.016052705,-1
稻荷神,3,29,5.9,3.273,2.306,0.021276596,0.01364016,-1
双黄,2,21,5.9,2.939,2.928,0.021276596,0.009928552,-1
式姐,2,32,5.8,2.29,3.367,0.021276596,0.015032013,-1
枪狐,2,29,5.8,2.164,2.895,0.021276596,0.01364016,-1
布姐,2,28,5.8,2.475,3.567,0.021276596,0.013176209,-1
ji,2,29,5.8,3.302,2.208,0.021276596,0.009464601,-1
亚丝娜,3,20,5.8,3.066,3.102,0.021276596,0.009464601,1
黑白无常,4,19,5.8,3.221,3.432,0.021276596,0.008907859,-1
桐人,2,18,5.8,3.239,3.614,0.021276596,0.008443908,-1
也行,2,17,5.8,3.572,2.486,0.021276596,0.007979957,-1
十连,2,152,5.7,4.893,4.811,0.021276596,0.071634035,-1
x毛,2,56,5.6,2.509,3.421,0.021276596,0.026352417,1
二宝,2,44,5.6,4.106,4.125,0.021276596,0.020692215,-1
盲女,2,31,5.6,3.623,2.226,0.021276596,0.014568062,-1
黑天鹅,3,29,5.6,3.492,2.322,0.021276596,0.01364016,-1
婚纱卡,3,25,5.6,2.823,2.543,0.021276596,0.011784356,-1
冰塔,2,23,5.6,2.989,2.225,0.021276596,0.010856454,-1
lt,2,22,5.6,2.063,2.517,0.021276596,0.010392503,-1
断光,2,17,5.6,2.676,2.822,0.021276596,0.007979957,-1
欧气,2,303,5.5,3.636,5.128,0.021276596,0.132318827,-1
吾王,2,69,5.5,3.318,3.324,0.021276596,0.03247657,-1
拉二,2,68,5.5,3.504,4.105,0.021276596,0.032012619,-1
紫色,2,20,4.4,3.146,3.922,0.021276596,0.008907859,0
雷电,2,19,6,2.372,2.147,0.021276596,0.008907859,1
老公,2,31,5.5,3.729,3.342,0.021276596,0.01364016,-1
洛洛,2,29,5.5,3.755,3.591,0.021276596,0.013176209,-1
抽到,2,536,5.4,5.762,6.377,0.021276596,0.247285887,-1
现在,2,19,6.9,3.532,4.037,0.021276596,0.008907859,0
b叔,2,19,5.7,2.858,3.011,0.021276596,0.008907859,1
大佬,2,19,4.4,2.391,3.932,0.021276596,0.008907859,1
牛逼,2,19,7.8,3.787,4.037,0.021276596,0.008907859,1
清姬,2,27,5.4,2.564,2.888,0.021276596,0.012712258,-1
王哈桑,3,20,5.4,2.081,2.684,0.021276596,0.009464601,1
ak,2,87,5.3,3.596,2.293,0.021276596,0.040549318,-1
这首歌,3,19,7.1,3.722,3.366,0.021276596,0.008907859,1
金纹,2,61,5.2,2.983,2.959,0.021276596,0.028764962,-1
一遍,2,24,5.2,2.866,3.935,0.021276596,0.011320405,-1
阿荣,2,79,5.1,3.204,3.134,0.021276596,0.037208871,-1
12,2,78,5.1,2.57,4.356,0.021276596,0.035817018,-1
骑呆,2,68,5.1,2.62,3.745,0.021276596,0.032012619,-1
欧皇,2,61,5.1,4.736,4.83,0.021276596,0.02774427,-1
两个,2,44,5.1,4.496,4.567,0.021276596,0.020228264,-1
都没,2,20,5.1,3.546,2.219,0.021276596,0.009464601,-1
白纹,2,36,5,3.356,2.71,0.021276596,0.016980607,1
夏娜,2,33,5,3.016,2.892,0.021276596,0.015588754,-1
ol,2,30,5,2.455,4.32,0.021276596,0.014104111,-1
最后一,3,24,5,3.772,2.936,0.021276596,0.011320405,-1
95,2,20,5,3.484,2.595,0.021276596,0.009464601,-1
复明,2,19,5,3.497,3.471,0.021276596,0.008907859,-1
铃鹿御前,4,16,5,2.475,3.625,0.021276596,0.007516006,-1
祝我,2,200,4.9,5.388,4.81,0.021276596,0.094182054,-1
鬼童丸,3,35,4.9,2.269,3.463,0.021276596,0.016516656,-1
鬼铠,2,31,4.9,2.723,3.206,0.021276596,0.014568062,-1
90,2,30,4.9,4.282,3.536,0.021276596,0.014104111,-1
崩三,2,20,4.9,3.141,3.922,0.021276596,0.009464601,1
这是,2,29,4.8,3.919,3.548,0.021276596,0.01364016,-1
10,2,88,4.7,4.823,2.988,0.021276596,0.040549318,-1
bx,2,57,4.7,2.724,3.551,0.021276596,0.026816368,-1
斯卡哈,3,57,4.7,2.201,3.856,0.021276596,0.026816368,-1
新年,2,18,4.2,3.419,3.308,0.021276596,0.008443908,0
五宝,2,45,4.7,4.213,4.65,0.021276596,0.021156166,-1
游戏,2,18,8.7,3.503,3.795,0.021276596,0.008443908,0
以上,2,18,4.7,3.239,3.039,0.021276596,0.008443908,0
以后,2,18,5.5,3.53,3.308,0.021276596,0.008443908,0
18,2,19,4.7,2.774,3.471,0.021276596,0.008907859,-1
刺客,2,18,8.9,3.128,2.933,0.021276596,0.008443908,1
承包,2,18,5.9,2.572,2.474,0.021276596,0.008443908,0
非洲,2,18,7.2,3.419,2.572,0.021276596,0.008443908,0
给我,2,120,4.6,5.459,4.341,0.021276596,0.056045282,-1
黑鸭,2,91,4.6,3.575,3.705,0.021276596,0.042869073,-1
an,2,63,4.6,3.44,3.261,0.021276596,0.028301011,-1
天草,2,45,4.6,2.448,3.61,0.021276596,0.021156166,-1
女帝,2,42,4.6,2.385,3.309,0.021276596,0.019764313,-1
枪呆,2,42,4.6,2.78,3.241,0.021276596,0.019300362,-1
来我迦,3,41,4.6,4.406,3.94,0.021276596,0.019300362,-1
四星,2,34,4.6,3.537,4.653,0.021276596,0.016052705,-1
5宝,2,21,4.6,2.006,2.928,0.021276596,0.009464601,-1
套装,2,17,4.6,3.617,3.617,0.021276596,0.007979957,-1
紫气东来,4,17,4.6,2.778,2.705,0.021276596,0.007979957,1
80,2,16,4.6,3.75,3.625,0.021276596,0.007516006,-1
让我,2,101,4.5,4.724,3.882,0.021276596,0.047137422,-1
神器,2,21,4.5,3.196,2.259,0.021276596,0.009928552,-1
抽奖,2,18,4.5,3.128,3.192,0.021276596,0.008443908,-1
hu,2,18,4.5,3.392,2.572,0.021276596,0.007516006,-1
一次,2,71,4.4,4.315,5.137,0.021276596,0.03247657,-1
大岳丸,3,61,4.4,2.603,3.683,0.021276596,0.025424515,-1
15,2,39,4.4,3.726,3.585,0.021276596,0.01837246,-1
50,2,36,4.4,3.927,3.568,0.021276596,0.016980607,-1
40,2,22,4.4,2.77,3.538,0.021276596,0.010392503,-1
考好,2,21,4.4,3.046,3.268,0.021276596,0.009928552,-1
冰刀,2,20,4.4,3.004,3.541,0.021276596,0.009464601,-1
马上,2,17,4.2,3.22,3.293,0.021276596,0.007979957,0
大伟,2,19,4.4,3.221,2.793,0.021276596,0.008907859,-1
考上,2,17,4.2,3.057,3.264,0.021276596,0.007979957,0
如果,2,17,8.2,3.852,2.89,0.021276596,0.007979957,0
下次,2,17,4.6,3.175,3.735,0.021276596,0.007979957,0
女儿,2,17,4.5,2.816,3.499,0.021276596,0.007979957,0
犹大,2,77,4.3,3.306,3.928,0.021276596,0.036280969,-1
er,2,70,4.3,2.373,4.476,0.021276596,0.031548668,1
橙卡,2,33,4.3,2.92,3.469,0.021276596,0.015588754,-1
in,2,21,4.3,3.01,3.065,0.021276596,0.009928552,-1
提尔,2,18,4.3,2.822,3.086,0.021276596,0.008443908,-1
s级女武神,5,17,4.3,3.287,2.587,0.021276596,0.007979957,-1
我要,2,238,4.2,4.829,6.376,0.021276596,0.11069871,-1
大司命,3,20,4.2,2.522,2.559,0.021276596,0.009464601,-1
去抽,2,19,4.2,2.88,2.774,0.021276596,0.008907859,-1
ur,2,97,4.1,4.064,4.547,0.021276596,0.044724877,-1
30,2,43,4.1,4.359,3.734,0.021276596,0.020228264,-1
大凤,2,31,4.1,2.349,3.551,0.021276596,0.014104111,-1
一张,2,20,4.1,3.484,3.404,0.021276596,0.009464601,-1
天城,2,17,4.1,2.534,2.94,0.021276596,0.007979957,-1
就行,2,19,4,3.471,3.111,0.021276596,0.008443908,-1
老李,2,16,4,2.092,3.453,0.021276596,0.007516006,-1
史诗,2,16,8.4,3.453,3.375,0.021276596,0.007516006,0
好评,2,16,6.4,3.031,2.875,0.021276596,0.007516006,0
自己,2,16,8.3,3.453,3.625,0.021276596,0.007516006,0
极品,2,16,7.6,3.406,3.75,0.021276596,0.007516006,1
只要,2,16,4.4,3.328,2.852,0.021276596,0.007516006,0
听完,2,16,6.9,3.156,2.953,0.021276596,0.007516006,0
百合子,3,16,6,2.649,2.092,0.021276596,0.007516006,1
暴击,2,16,8.3,2.852,3,0.021276596,0.007052055,1
单身,2,15,5.4,2.556,2.466,0.021276596,0.007052055,1
填词,2,490,5.6,3.096,6.095,0.02173913,0.410433807,1
镇站之宝,4,293,8.6,2.256,2.814,0.02173913,0.363459291,1
时代,2,265,8.7,5.863,2.541,0.02173913,0.32761979,0
卢本伟,3,376,5.8,4.907,2.049,0.02173913,0.274121167,1
乐器,2,206,8.8,3.593,3.445,0.02173913,0.255551227,0
回来,2,191,6.9,2.242,2.401,0.02173913,0.235683677,0
笑死,2,140,8.7,3.265,2.276,0.02173913,0.17374367,1
最后亿遍,4,121,7.3,3.147,2.547,0.02173913,0.150175302,1
镇站之宝,4,167,5.7,4.65,5.216,0.02173913,0.141361257,1
再来亿遍,4,150,5.6,5.268,4.973,0.02173913,0.126963351,1
魔鬼,2,97,8.6,2.824,4.055,0.02173913,0.120373977,0
鬼畜,2,133,6.8,3.721,4.356,0.02173913,0.110882573,1
这个,2,83,7.6,3.667,4.755,0.02173913,0.103038566,0
押韵,2,76,9.8,4.179,4.179,0.02173913,0.093104792,1
倍速,2,74,8.9,2.254,4.695,0.02173913,0.091741332,1
每天亿遍,4,72,7.3,2.575,2.603,0.02173913,0.089403974,1
真的,2,65,7.3,3.954,4.867,0.02173913,0.080638878,0
踩点,2,63,9.3,4.013,3.72,0.02173913,0.078106739,1
什么,2,60,9.5,3.154,4.627,0.02173913,0.074405921,0
开头见,3,58,8.7,3.119,2.914,0.02173913,0.071873783,1
二倍,2,57,8.9,2.306,2.319,0.02173913,0.070705103,1
还是,2,56,7.3,3.092,3.285,0.02173913,0.069536424,0
开始,2,56,8.5,3.629,3.368,0.02173913,0.068172965,0
百万,2,54,8.7,3.153,2.547,0.02173913,0.067004285,0
千万,2,54,8.8,2.663,2.878,0.02173913,0.065835606,0
一天,2,53,5.8,2.342,2.406,0.02173913,0.065835606,0
诸葛,2,80,6.5,5.046,2.489,0.02173913,0.065071055,1
真的,2,75,4.4,4.709,4.351,0.02173913,0.062640239,0
怎么,2,50,9.5,4.123,4.532,0.02173913,0.061940008,0
什么,2,73,7.2,2.474,4.35,0.02173913,0.060957367,0
原唱,2,47,8.8,3.345,3.581,0.02173913,0.05823919,1
魔性,2,47,9.2,2.735,2.505,0.02173913,0.05707051,1
没有,2,45,7.7,3.635,3.176,0.02173913,0.055901831,0
波澜哥,3,65,6.6,4.56,4.298,0.02173913,0.054973822,1
有毒,2,43,8.3,2.98,2.349,0.02173913,0.053369692,0
弹幕,2,63,7.3,4.492,4.769,0.02173913,0.05329095,1
硬币,2,62,6.5,2.951,3.785,0.02173913,0.052543007,1
面筋哥,3,62,6.5,4.736,5.143,0.02173913,0.052543007,1
要素过多,4,61,6.8,4.816,4.423,0.02173913,0.051608078,1
碧梨,2,40,10.5,3.57,4.246,0.02173913,0.049668874,1
知道,2,39,8.9,2.644,3.654,0.02173913,0.048305415,0
原版,2,38,9.4,3.024,4.036,0.02173913,0.047136735,1
调音,2,55,7.1,2.28,4.017,0.02173913,0.046559461,1
不是,2,37,5.5,3.624,4.074,0.02173913,0.045968056,0
李云龙,3,54,7.8,4.564,4.03,0.02173913,0.045624533,1
这个,2,54,4.8,5.06,4.835,0.02173913,0.044876589,0
上线,2,52,5.3,2.155,3.965,0.02173913,0.04394166,1
你们,2,34,7.7,3.853,3.643,0.02173913,0.042267238,0
注入灵魂,4,50,7.7,4.298,4.669,0.02173913,0.042258788,1
两倍,2,33,8.8,2.878,2.404,0.02173913,0.040903779,1
每日亿遍,4,33,7.3,2.128,2.128,0.02173913,0.040903779,1
葛平,2,50,4.3,4.804,4.877,0.02173913,0.039827973,1
马云,2,47,6.3,4.749,4.06,0.02173913,0.039827973,1
回来,2,46,5.1,2.348,3.941,0.02173913,0.038893044,0
老师,2,31,9.4,2.172,4.064,0.02173913,0.03837164,0
合影,2,31,10.3,2.007,2.468,0.02173913,0.03837164,1
放我出去,4,31,9,2.315,2.559,0.02173913,0.03837164,1
王境泽,3,45,7.4,4.259,4.265,0.02173913,0.037210172,1
开头见,3,44,4.2,4.391,4.616,0.02173913,0.037210172,1
进入直播间,5,44,7.3,4.633,4.624,0.02173913,0.037210172,1
手机,2,30,9,3.305,3.974,0.02173913,0.037202961,1
没有,2,41,4.2,4.394,4.255,0.02173913,0.034779357,0
鬼畜,2,27,9.3,3.856,3.953,0.02173913,0.033502143,1
制作,2,39,7.5,2.262,4.58,0.02173913,0.032161556,0
硬币,2,25,10.1,2.962,3.174,0.02173913,0.030970004,1
再来一遍,4,35,5.6,4.319,4.343,0.02173913,0.029543755,1
就是,2,24,6.8,3.209,3.401,0.02173913,0.028437865,0
奥利给,3,22,8.6,2.859,2.582,0.02173913,0.027269186,1
时代,2,32,7.6,2.743,4.112,0.02173913,0.027112939,0
吹爆,2,32,8.2,3.793,4.39,0.02173913,0.027112939,1
百万助攻,4,32,6.1,3.992,4.351,0.02173913,0.027112939,1
那个,2,31,6.4,4.696,2.38,0.02173913,0.02617801,0
表白,2,31,7.5,3.95,2.079,0.02173913,0.02617801,1
播放量,3,21,10.2,2.33,3.361,0.02173913,0.026100506,1
进入直播间,5,21,10.6,3.916,2.102,0.02173913,0.026100506,1
真香,2,30,5.7,4.24,4.457,0.02173913,0.025430067,1
奈何,2,30,6.8,3.457,2.299,0.02173913,0.025430067,1
原曲,2,20,8.8,2.709,3.409,0.02173913,0.024737047,1
感觉,2,20,9.8,3.241,2.966,0.02173913,0.024737047,0
音乐区,3,28,7.1,4.012,4.012,0.02173913,0.023747195,1
第一,2,19,6.4,3.011,2.713,0.02173913,0.023568368,0
woc,3,19,8.6,2.394,2.735,0.02173913,0.023568368,1
系列,2,27,8.6,2.876,4.431,0.02173913,0.022812266,0
吴亦凡,3,27,7.5,4.014,3.805,0.02173913,0.022812266,1
跟着,2,18,9,3.503,3.039,0.02173913,0.022399688,0
手势,2,18,9.9,2.969,3.392,0.02173913,0.022399688,0
这里,2,18,8.3,3.35,3.461,0.02173913,0.022399688,0
字幕,2,27,6.4,3.436,3.228,0.02173913,0.022064323,1
全文背诵,4,26,6.2,4.023,4.364,0.02173913,0.022064323,1
每天一遍,4,26,5.9,3.796,4.441,0.02173913,0.022064323,1
牛批,2,25,5.5,3.974,4.484,0.02173913,0.021129394,1
对不起,3,25,6.1,2.72,4.023,0.02173913,0.021129394,0
这么,2,17,6.6,3.572,3.22,0.02173913,0.021036229,0
那个,2,17,8.2,3.337,3.735,0.02173913,0.021036229,0
节奏,2,17,11.5,2.984,3.572,0.02173913,0.021036229,0
无敌,2,24,7.4,2.939,3.599,0.02173913,0.020381451,1
好评,2,24,5.7,3.887,3.935,0.02173913,0.020381451,0
歌词,2,24,4.3,4.418,4.022,0.02173913,0.020381451,0
每天亿遍,4,24,5.9,3.918,3.653,0.02173913,0.020381451,1
白嫖失败,4,24,7.6,3.574,3.57,0.02173913,0.020381451,1
我们,2,16,5.8,2.483,2.35,0.02173913,0.01986755,0
过来,2,16,5.8,3.75,2.608,0.02173913,0.01986755,0
川建国,3,23,6.6,3.795,3.06,0.02173913,0.019446522,1
每日亿遍,4,23,5.9,3.534,3.849,0.02173913,0.019446522,1
最后亿遍,4,23,5.9,3.936,3.816,0.02173913,0.019446522,1
嘿嘿,2,22,10.1,2.573,2.447,0.02173913,0.01869887,0
字幕,2,18,8,2.856,3.948,0.02173913,0.01869887,1
原版,2,22,7.5,3.259,3.72,0.02173913,0.018698579,1
奥巴马,3,22,7.1,3.043,3.334,0.02173913,0.018698579,1
人才,2,21,4.9,4.107,4.107,0.02173913,0.01776365,0
原曲,2,21,7.1,3.427,3.559,0.02173913,0.01776365,1
考古,2,20,8,2.219,3.722,0.02173913,0.016828721,0
每日一遍,4,20,5.2,3.822,3.584,0.02173913,0.016828721,1
99,2,23,9.2,2.359,2.218,0.02173913,0.016166732,1
警告,2,19,8.1,3.642,3.722,0.02173913,0.016080778,0
六小龄童,4,19,8.4,3.577,3.747,0.02173913,0.016080778,1
卧槽,2,18,8.9,3.15,3.684,0.02173913,0.015145849,1
喜欢,2,18,6.6,2.474,2.474,0.02173913,0.015145849,0
视频,2,18,8.4,3.461,3.614,0.02173913,0.015145849,1
每日一刷,4,18,6.9,3.725,3.419,0.02173913,0.015145849,1
你们,2,17,4.9,3.735,3.102,0.02173913,0.014397906,0
土拨鼠,3,18,10.9,2.363,3.795,0.02173913,0.022399688,1
哏抽,2,51,9.7,3.075,3.016,0.02173913,0.061940008,1
本山,2,89,9.6,2.979,4.331,0.02173913,0.110440203,-1
在我门口,4,20,9.3,2.146,2.38,0.02173913,0.023568368,-1
范伟,2,200,8.7,3.341,3.31,0.02173913,0.246980912,-1
tm,2,16,8.5,2.524,3.578,0.02173913,0.01986755,-1
吸气吸满,4,155,8.3,3.373,2.388,0.02173913,0.182313985,-1
卡点,2,16,8.1,3.328,3.25,0.02173913,0.01986755,-1
鬼才,2,30,7.7,2.625,2.387,0.02173913,0.037202961,-1
小时前,3,16,7.7,3,2.092,0.02173913,0.01986755,-1
2倍,2,56,7.4,2.536,2.53,0.02173913,0.069536424,1
看不见我,4,49,7.2,2.74,3.124,0.02173913,0.060771328,-1
80,2,21,7.2,3.975,2.715,0.02173913,0.026100506,-1
个猴,2,59,7.1,2.702,3.448,0.02173913,0.064472146,-1
都是,2,28,7.1,3.7,3.628,0.02173913,0.034670822,-1
er,2,25,7.1,2.223,2.463,0.02173913,0.027269186,1
一次,2,39,7,2.635,3.901,0.02173913,0.047136735,-1
让我,2,16,6.9,3.5,2.781,0.02173913,0.01986755,-1
的歌,2,18,6.8,2.906,2.056,0.02173913,0.022399688,-1
一遍,2,428,6.7,2.177,3.396,0.02173913,0.524737047,-1
我已经,3,22,6.7,2.586,2.544,0.02173913,0.027269186,-1
有才,2,16,6.6,2.852,2.147,0.02173913,0.01986755,-1
我要,2,52,6.4,3.374,3.436,0.02173913,0.064472146,-1
开始,2,16,4.2,3.453,3.149,0.02173913,0.013462977,0
已经,2,16,6.7,3.453,2.524,0.02173913,0.013462977,0
致敬,2,16,7.7,3,2.602,0.02173913,0.013462977,1
全明星,3,16,6.1,3.203,3.274,0.02173913,0.013462977,1
五五开,3,16,4.1,3.024,3.875,0.02173913,0.013462977,1
下次一定,4,16,5.7,3.375,3.625,0.02173913,0.013462977,1
疯了,2,28,6,3.337,2.662,0.02173913,0.032333463,-1
你的好友,4,24,6,2.06,3.939,0.02173913,0.020381451,-1
12,2,19,5.9,2.735,2.735,0.02173913,0.023568368,-1
这段,2,17,5.9,3.97,3.382,0.02173913,0.014397906,-1
这次一定,4,69,5.8,4.449,4.841,0.02173913,0.058339566,-1
22,2,22,5.8,3.447,2.184,0.02173913,0.024737047,-1
这是,2,21,5.7,3.214,2.797,0.02173913,0.026100506,-1
死了,2,54,5.6,2.154,2.975,0.02173913,0.064472146,-1
凡哥,2,27,5.6,4.255,2.658,0.02173913,0.022812266,-1
卡了,2,16,5.6,3.024,2.5,0.02173913,0.01986755,-1
for,3,24,5.3,3.241,2.985,0.02173913,0.019446522,-1
鬼才,2,17,5.3,3.057,3.382,0.02173913,0.014397906,-1
你币有了,4,32,5.1,4.2,4.476,0.02173913,0.027112939,1
来的,2,73,5,3.408,3.578,0.02173913,0.084339696,-1
给你,2,17,5,3.499,4.087,0.02173913,0.013462977,-1
我看行,3,23,4.8,3.234,3.845,0.02173913,0.019446522,-1
看了,2,27,4.7,3.731,4.208,0.02173913,0.033502143,-1
and,3,34,4.7,3.36,3.631,0.02173913,0.027860883,-1
1145,4,35,4.6,2.447,4.15,0.02173913,0.029543755,-1
old,3,24,4.5,2.755,2.668,0.02173913,0.015145849,-1
大圣糊涂啊,5,274,4.4,4.506,4.509,0.02173913,0.231862378,-1
ive,3,56,4.3,2.203,2.082,0.02173913,0.032161556,-1
了我,2,103,4.3,3.222,3.153,0.02173913,0.028437865,-1
万了,2,22,4.3,2.453,2.639,0.02173913,0.027269186,-1
的我,2,23,4.1,3.795,3.675,0.02173913,0.026100506,-1
我是,2,18,4.1,2.814,3.725,0.02173913,0.022399688,-1
我不,2,23,4,2.479,2.108,0.02173913,0.027269186,-1
开跑,2,20,4,3.404,3.641,0.02173913,0.016828721,-1
进入直播间,5,390,4.3,5.87,6.273,0.022222222,0.868657441,1
建国,2,370,4.3,2.642,2.698,0.022222222,0.821801408,0
开幕雷击,4,143,4.7,5.006,4.925,0.022222222,0.318523914,1
蔡徐坤,3,127,5.5,5.205,3.539,0.022222222,0.28283564,1
警告,2,111,5.7,3.187,5.323,0.022222222,0.247147366,0
律师函,3,77,6.1,4.81,2.707,0.022222222,0.171400825,1
罪不至此,4,74,6,2.985,4.15,0.022222222,0.164845836,1
介入调查,4,66,6,2.403,4.881,0.022222222,0.147123088,1
送出,2,63,5.2,3.962,3.717,0.022222222,0.140325322,1
开屏雷击,4,59,4.7,4.505,4.818,0.022222222,0.131342559,1
特朗普,3,53,5.2,4.439,3.77,0.022222222,0.115804807,1
华盛顿,3,47,6.4,4.414,2.566,0.022222222,0.104637048,0
奥巴马,3,45,6.4,4.578,2.496,0.022222222,0.100267055,1
林肯,2,39,6,4.089,2.462,0.022222222,0.0869143,1
开口跪,3,31,4.7,4.518,3.926,0.022222222,0.068948774,1
感谢,2,31,6.6,3.284,4.104,0.022222222,0.066763778,0
什么,2,30,6.1,2.582,4.615,0.022222222,0.062393785,0
法治,2,29,6.5,4.021,4.156,0.022222222,0.062393785,1
弹幕,2,27,4.7,4.014,3.852,0.022222222,0.058023792,1
魔鬼,2,26,6.7,3.008,3.95,0.022222222,0.058023792,0
害怕,2,25,6.5,4.054,4.214,0.022222222,0.055596018,0
怎么,2,24,6.3,2.428,2.833,0.022222222,0.053411022,0
scp,3,22,5.5,3.607,2.367,0.022222222,0.049041029,1
up,2,20,4.8,3.922,3.022,0.022222222,0.044428259,1
这个,2,20,4.4,3.984,4.084,0.022222222,0.044428259,0
退出直播间,5,20,4.3,3.822,4.122,0.022222222,0.044428259,1
cxk,3,19,5.6,3.616,3.387,0.022222222,0.042243263,1
开门,2,18,4.5,3.197,2.969,0.022222222,0.040058267,0
斯大林,3,17,6.1,3.808,2.13,0.022222222,0.03787327,0
玉米,2,17,7.4,2.89,3.69,0.022222222,0.035688274,0
卧槽,2,16,7,3.625,3.75,0.022222222,0.035688274,1
白宫,2,16,7.4,3.625,3.5,0.022222222,0.035688274,1
不要,2,16,4.1,3.25,3.203,0.022222222,0.035688274,0
卧底,2,16,6.9,2.733,3.578,0.022222222,0.035688274,1
当场去世,4,16,7,3.453,3.703,0.022222222,0.035688274,1
我们,2,16,4.5,4,2.772,0.022222222,0.028890507,0
小时前,3,24,6.2,3.574,3.668,0.022222222,0.053411022,-1
china,5,26,4.6,3.873,3.869,0.022222222,0.058023792,-1
这是,2,31,4.5,4.454,2.878,0.022222222,0.068948774,-1
cia,3,18,4.3,3.948,2.975,0.022222222,0.040058267,-1
笑死我了,4,17,4.1,3.169,3.146,0.022222222,0.03787327,1
调音师,3,207,6.8,2.792,5.669,0.023809524,0.211513583,1
弹幕,2,132,7.5,5.773,5.396,0.023809524,0.135618801,1
一个,2,120,4.9,3.686,4.207,0.023809524,0.120094868,0
韩红,2,114,7.1,5.532,4.721,0.023809524,0.117076326,1
真的,2,115,4.9,4.489,4.527,0.023809524,0.115998275,0
时代,2,102,7.7,5.096,2.566,0.023809524,0.104786546,0
扶弟魔,3,94,7.5,4.856,5.501,0.023809524,0.096593359,1
徐晃,2,92,8.1,5.273,4.691,0.023809524,0.094437257,1
翻唱,2,91,6.6,2.751,3.306,0.023809524,0.093359207,1
什么,2,89,7.2,4.094,5.242,0.023809524,0.090340664,0
感动,2,79,7.1,4.464,4.751,0.023809524,0.081069426,0
标准开头,4,78,7.7,4.536,5.063,0.023809524,0.079991376,1
鸡喙,2,72,8,4.49,4.834,0.023809524,0.073954291,1
新世界,3,67,8.2,2.699,4.686,0.023809524,0.068779646,1
这个,2,66,4.9,5.525,5.021,0.023809524,0.067701596,0
封面,2,63,7.7,4.935,4.829,0.023809524,0.064683053,0
嫌弃,2,60,6.6,3.028,2.99,0.023809524,0.061664511,1
倍速,2,65,7.3,2.183,4.676,0.023809524,0.06058646,1
莫名,2,53,8.5,4.203,2.173,0.023809524,0.054333765,1
鬼畜,2,52,8.2,4.87,3.807,0.023809524,0.052393273,1
这样,2,50,6.4,2.397,2.013,0.023809524,0.050237171,0
笑死,2,48,7.4,4.352,2.541,0.023809524,0.04937473,1
回来,2,48,4.5,3.281,4.506,0.023809524,0.04829668,0
音乐区,3,46,6.8,3.977,4.255,0.023809524,0.047218629,1
就是,2,46,4.7,3.913,4.278,0.023809524,0.046140578,0
那个,2,46,6.5,4.42,3.982,0.023809524,0.046140578,0
战术,2,44,8.5,4.521,4.445,0.023809524,0.045278137,0
硬币,2,44,8.4,3.536,3.284,0.023809524,0.044200086,1
怎么,2,42,7.2,4.69,4.697,0.023809524,0.043122035,0
好评,2,41,5.9,3.442,4.169,0.023809524,0.042043984,0
你们,2,41,5.8,3.544,3.069,0.023809524,0.042043984,0
人才,2,40,6.4,4.328,4.475,0.023809524,0.040965934,0
觉得,2,37,7.7,2.505,4.098,0.023809524,0.037947391,0
每天,2,36,7.1,4.051,2.037,0.023809524,0.03686934,0
伏地魔,3,36,7.6,4.235,4.705,0.023809524,0.03686934,1
捂裆派,3,36,7.2,4.326,4.493,0.023809524,0.03686934,1
系列,2,35,9,3.425,3.865,0.023809524,0.0360069,0
感觉,2,33,6.9,3.793,4.37,0.023809524,0.033850798,0
终于,2,32,9.1,4.265,2.469,0.023809524,0.032772747,0
b站,2,31,7.6,3.209,4.761,0.023809524,0.030832255,1
知道,2,30,8.5,2.866,3.64,0.023809524,0.030832255,0
有点,2,29,6.5,4.556,3.978,0.023809524,0.029754204,0
二倍,2,31,6.2,3.692,2.366,0.023809524,0.027813713,1
讲究,2,26,9.2,4.47,4.075,0.023809524,0.026735662,0
没有,2,26,5.9,3.825,4.085,0.023809524,0.026735662,0
字幕,2,25,6,3.894,3.863,0.023809524,0.025657611,1
出来,2,24,5.3,2.683,3.22,0.023809524,0.02457956,0
无敌,2,23,7.8,3.969,4.176,0.023809524,0.023717119,1
原版,2,23,6.8,3.34,4.176,0.023809524,0.023717119,1
开口脆,3,23,7.1,3.671,4.35,0.023809524,0.023717119,1
女少口阿,4,21,8.1,3.423,4.202,0.023809524,0.021561018,1
还是,2,20,4.7,3.884,3.822,0.023809524,0.020482967,0
再来亿遍,4,20,8.2,3.484,3.784,0.023809524,0.020482967,1
还有,2,19,5.4,3.998,3.426,0.023809524,0.019404916,0
感人,2,19,4.7,3.076,2.821,0.023809524,0.019404916,0
进入直播间,5,19,8.5,3.176,3.471,0.023809524,0.019404916,1
有人,2,35,4.8,2.642,2.208,0.023809524,0.018542475,0
发现,2,18,5.1,3.461,2.37,0.023809524,0.018542475,0
